2026-02-03T00:00:03.683+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select u1_0.id,u1_0.created_at,u1_0.name,u1_0.password,u1_0.role,u1_0.username from user u1_0 where u1_0.username=?
2026-02-03T00:00:04.093+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.097+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.101+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.105+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.108+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.112+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.116+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.120+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.124+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.128+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.132+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.136+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.140+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.143+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.147+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.150+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.154+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.159+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.164+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.167+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.171+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.175+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.178+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.181+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.186+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.189+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.195+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.199+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.203+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.207+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.211+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.214+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.218+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.222+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.225+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.229+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.233+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.236+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.239+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.242+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.245+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.248+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.251+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.255+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:04.258+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:04.262+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:04.266+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-6] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
